id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
ur_421d66041fa685c5f870cb0bc719af42,وہ جیالا نہیں ھو گا جو سید فیصل رضا عابدی کے لئے آواز نہ اٹھائے,0,0,0,0,0,0
ur_9d24fa13b56849b68dba1d12785de30f,جمشید دستی پانی چوری کی بجاے قوم کا پیسہ لوٹتا تو آج پاکستان کا وزیر اعظم ہوتا,1,1,1,1,1,1
ur_463a2a805cdbf70a3af7dfa3508b593d,ایران سعودیہ بھائی @USER امریکہ اسرائیل دی شامت آئی 😁😂🤣,1,1,1,1,0,1
ur_a15139864ed9448fe4b1d796eec728ad,ساٹھ سال کا بوڑھا نوجوانوں کا نمائندہ نھیں ھو سکتا ھے۔زرداری لیکن لندن میں پلنے اور رھنے والی بلاول آپا سندھیوں کی نمائندہ ھو سکتی ھیں,0,0,0,0,0,0
ur_3b17eb747bb6f8d0e2a99e905465a163,ہم کو مہاجر کارڈ کھیلنے والا کہنے والا سنا ہے آجکل وہ سندھ کارڈ کھیل رہے ہیں۔۔ 😊😂,1,1,1,1,1,1
ur_21628f19cde9dcd3ce5d6f245e837461,زعیم قادری کے پریس کانفرنس سے ایک بات تو واضح ہوگی کے پٹواری سب بوٹ پالشیا ہے 😂😂😂😂 #SendSharifsToJail,1,1,1,1,0,0
ur_9dd792ffde0057e0208ac28140e6f27d,پاکستان کی تاریخ میں سب سے بڑا مذہب کارڈ تحریک انصاف نے استعمال کیا،  نعرہ ریاست مدینہ کا،   لیکن ساری سپورٹ سکھوں اور قادیانیوں کو,1,1,1,1,1,1
ur_0445d927dc56f8b314df2cd49bf895a4,خلیل الرحمٰن قمر نے زبردست پھینٹا لگایا ہے فیمنسٹ عورت کی۔۔۔,1,1,1,1,1,1
ur_d6d18d98efaaa9d2cab59c0b5424edd9,حالیہ قانون سازی ہندو راشٹریہ ذہنیت کی عکاس ہے، ترجمان دفترخارجہ,1,1,1,1,1,1
ur_305cc447cbeed85b788117f2454f4617,کشمیر کے کٹھ پتلی وزیراعظم کے بعد پاکستان میں بھی کٹھ پتلی وزیراعظم #کٹھ_پتلی_وزیراعظم,1,1,1,1,1,1
ur_89965112addcc356a52a0cef130adfed,عثمان لالا ایک عظیم قوم پرست لیڈر تھا ۔اللہ پاک جنت الفردوس میں اعلی مقام عطا فرمائے #UsmanKhanKakar,0,0,0,0,0,0
ur_515085a61c2dd9050fc4cb16907313d3,ڈان لیکس پر پیدا ہونے والے تنازع کو افہام و تفہیم سے حل کرنے پر اتفاق،ذرائع,0,0,0,0,0,0
ur_4d74f6b940bf6f2736f86700ae1f8dc6,مہاجروں کا سچا ہمدرد کون ہے مصطفی بھائ کا پیغام @USER,0,0,0,0,0,0
ur_b356f41d0cf234f1c36327f5b46996f3,بودلہ صاحب عوام نے ر یہا م کی کتاب نہیں پڑھی بلکہ ایماندار لیڈر نواز شریف کا بیانیہ قبول کیا ہے,1,1,1,1,1,1
ur_f062bafd1d6d63ffa0477daec0a62eef,ہم جنس پرستی کی حمایت یا ان سے ہمدردی کرنےسےپہلے ایک دفعہ قرآن کھول کرپڑھ لیں۔ قوم لوط پرعذاب کسطرح نازل ہوا۔ #WeWantPTIToSackShireenMazari,1,1,0,1,1,0
ur_959f2f1977b8782ea382ec652e33c7a5,ہر خاندان میں فتنہ خان کی وجہ سے لڑائی ہوئی . . . . . قاف لیگ بھی اسی کی ڈسی ھوی ہے,0,1,0,0,0,0
ur_8f96969b911a0bbbf11039928c3272e3,غزہ میں اسرائیل کافضائی حملہ،فلسطینی چینل کی عمارت تباہ،خبرایجنسی @USER,0,0,0,0,0,0
ur_70a9f1ff3c92762637815b8a7896524e,کالا باغ ڈیم کی تعمیرکیلیےریفرنڈم کرانے کی درخواست بھی سپریم کورٹ میں سماعت کیلیےمقرر,0,0,0,0,0,0
ur_067a52d14431019720dcdddcf714a6d6,قوم کو سلیکٹڈ وزیراعظم مبارک ہو #وزیرِاعظم_شہبازشریف,1,1,1,1,1,1
ur_c16cca4d5d5796604a7c9809a5f3440f,سوشل میڈیا ویب سائیٹس پر ہزارہ برادری کی نسل کشی کے خلاف کتنے تحریریں چھپی ہیں؟,1,1,1,1,1,1
ur_1c36e67509706d3ec5392c77ce51add6,ڈان لیکس نہ ملتی تو لاک ڈاون,0,1,0,0,1,1
ur_b67c63ee09fa894cb050eceaeb99abf5,اسلامی نظام ہئ اس کا واحد علاج #ریپسٹ_کوسرعام_لٹکاو,0,0,0,0,0,0
ur_f6ff840d1cd44132400f08b54fb02c29,انشاءاللہ جو جو بھی اس بے حرمتی میں شامل ھے ۔اللہ تعالی اسکو نشانے عبرت بنا دیں گے۔ توہین _مسجد _نبوی _ نامنظور #,0,0,0,1,0,0
ur_bcb0bc55d342a5ebac201a481f81658f,اٹھارویں ترمیم کی صورت میں عوام پر ظلم کیا گیا ، وسیم حسین,0,0,0,0,0,0
ur_b44419a6855fb5c1cb2b34eaffedd296,اگر آج عمران خان کالا باغ ڈیم کے خلاف کهڑا ہو جائے تو ساری پارٹیاں کالا باغ ڈیم کی حمایت کا اعلان کر دیں گی. #PartiesLogic @USER,0,0,0,0,0,0
ur_b95fd3495de364a7fd7b526831470049,پہلے صرف دیوبندی و الحدیث مسلک والے گستاخ و واجب القتل تھے اور اب ہر اہل اختلاف واجب القتل ہے  معذرت کے ساتھ 🥺😭,1,1,1,1,1,1
ur_6676f02a0cf378b8f0d0e73dec2e0cad,اگر دوسروں پر توشہ خانہ کا کیس بن سکتا ہے تو نیازی کس کھیت کی مولی یے #توشہ_خان,1,1,1,1,1,1
ur_f15c75d818ff4d04c9520aa188747c19,جی ایچ کیو راولپنڈی میں  فوجی  اعزاز دینے کی تقریب  ،آئی ایس پی آر,0,0,0,0,0,0
ur_8a7830c99338975d06121a9c5600358f,خان صاحب آپ سائفر کے ساتھ ہی نہیں پاکستان کے ساتھ بھی کھیلتے رہے ہیں @USER,1,1,1,1,1,1
ur_e3d323858b3f7a6a5331bb53116771d7,قرآن میں گستاخ نبی کی حقیقت بیشک میرا رب اپنے حبیب کی حرمت کراونا جانتا ہے۔ عُتُلٍّ بَعْدَ ذٰلِكَ زَنِـيْمٍ القران,0,0,0,0,0,0
ur_fd13a5fef0809ac8e3c1550d29498a6e,بھارتی ایجنٹ کل بھوشن یادیو کے حوالے سے ڈوزیئرتیار کیا جا رہاہے،افغانستان کے ساتھ سرحد کو کو محفوظ بنانے کیلئے اقدامات کئے جا رہے ہیں ،…,0,0,0,0,0,0
ur_60afa365088383e155012f67286438c0,اب نہیؔ آٹھو گے تو کب آٹھو گے ظالموں نے ارشد بھای کو شہید کر دیا یہ سب اس سسلین مافیا کا کام ہے 😭😭😭😭💔💔💔💔,0,0,0,0,0,0
ur_120e8d005db988d35b731f41fae602c7,"پاک افغان سرحد پر باڑ لگا کر پاک فوج نے افغانستان کا ""گریٹر پشتونستان"" کا خواب دفن کر دیا ہے.  شکریہ پاک فوج ♥ #منظورپشتین_کوپٹاڈالو  @USER",1,1,0,1,0,0
ur_28c946849700e70c8facbf7b630c9daf,توشہ خانہ کا سارا ریکارڈ موجود ہے اس میں چوری کی گنجائش نہیں، عمران خان,0,0,0,0,0,0
ur_591a2a42b7896b0362667fec7b56869d,حکومت کے خلاف لانگ مارچ کیا یہ وقت سہی ہے؟,0,0,0,0,0,0
ur_8cfe89d8fc09103d912bbf30865c7d2b,سسلین مافیا پاکستان کی تاریخ میں ہمشہ جعلسازی کیوجہ سے پہچانی جائے گئی ۔۔۔۔۔۔#جھوٹی_مریم_کو_گرفتار_کرو,1,1,1,1,1,1
ur_9d62cca5ebd234413d47fb4d6a4135d2,مجھے پٹواریوں جیالوں ففتھیو سے شدید نفرت ہے!,1,1,0,1,1,1
ur_7d7f58794fa607c1fc6fd59fa6cf30b3,پنجاب حکومت کا فرقہ واریت پھیلانے والوں کے خلاف کارروائی کرنے کے لیے قانون سازی کا فیصلہ,0,0,0,0,0,0
ur_6a81296d14caa2085222b6e5949e4690,مولوی بذاتِ خود مسئلے کی جڑ نہیں اصل جڑ ریاستی پالیسیاں ہیں یہی دیوبندی مولوی انڈیا میں فل نیشنلسٹ اور سیکولرزم کے حامی ہوتے ہیں,0,0,0,0,0,0
ur_ce983ad996288847f5e45cca74b26a82,گوجرانوالہ کے غیور عوام گھڑی چور کے استقبال کیلئے بینر لگا رہی ہیں #گھڑی_چور,1,1,1,1,1,1
ur_3a3a63ce8b5d6bfca97798b428285783,پاکستان میں فرقہ واریت پھیلانےکی کوشش کی جارہی ہے،رہنماایم ڈبلیوایم آغارضا,0,0,0,0,0,0
ur_e27dfc38e139ed3e4c1b0afefd2c505b,عمرانڈوز کے توشہ کپتان کی سیاست کے 2 اہم ستون ایک بوٹ۔۔۔۔دوسرا جھوٹ بوٹ نکل گیا ، اب صرف جھوٹ رہ گیا ہے. مولا خوش رکھے.,1,1,1,1,1,1
ur_2a7ada9e40084e82961c8bacdb88c312,نواز شریف نے جمہوری نظام کیلیے بڑی قربانیاں دیں یوسف رضا گیلانی #نوازشريف_سرخرو,0,0,0,0,0,0
ur_ac436392f9fb671b9d95296518adc39a,صدراوباما کا مذہبی آزادی اور برداشت پراظہارخیال,0,0,0,0,0,0
ur_fe727239ae1d73fdd9e702e6e1834d59,سر تن سے جدا ہو سکتا ہے لیکن ختم نبوت پر سودا نہیں ہو سکتا ہے #AhmadisAreNotMuslims #Expose_Qadyani_ProMinisters #قادیانی_کافرمرتد,1,0,1,1,0,1
ur_d5ee9ca1a8cc7398d40f392b64b85d42,ان پڑھ مولوی شرپسند ملاں نازیبا گفتار گستاخ دربار داتا حضور مساجد کی بے حرمتی واہ جاہل گروہ #ShameOnTLP,1,1,1,1,1,1
ur_ea15912718dc9b99d11bc19f63a1dfe9,"ڈٹ جاؤ نوازشریف۔ اگرآج دھاندلی، ماڈل ٹاؤن قتل عام اورکرپشن پرآپ نےاستعفی دیا توکل ایسی ہی""خدمات"" پر یہ ""خانہ بدوش"" ہم سےبھی استعفی مانگیں گے",1,1,1,0,1,0
ur_61e5333faf044a6296ac9dfb8bb5f915,#AwamKiZidNawazSharif نواز شریف کا بیانیہ درست ثابت ہوا بغض نواز کھل کر سامنے آگیا لیکن ہمارے دل کی دھڑکن نوازشریف ہے۔۔ @USER,0,0,0,0,0,0
ur_dc5182fcc3624d4a3da9d26be3bab31f,اللہ الحق ہے سچ چھپتا نہیں جسے اللہ عزت دے وہ کوئ چھین نہیں سکتا زرد صحافت کے علمبردار جتنا زور لگائیں خان اتنا ہی مضبوط ہوتا جاۓ @USER 👇👇 #چورٹبر_نااہلوں_بدکلاموں_کا,0,0,0,0,0,0
ur_348e496c1d8847677b4906974352db43,اوکاڑہ میںPTIجلسوں میں شریک خواتین بارے بھونکنےوالےبیشرم میاں ساب کی خواھش ہےکہ انکےبعدانکی سیاسی وارث ڈان لیکس/پانامہ لیکس والی مریم بنیں🤔🤔,0,1,0,1,0,1
ur_6d98283b83e0972d1dadede73c36bcd7,تمہاری شکلیں بتا رہی ہیں یہ ریاست مدینہ کی نہیں ایسی شکلوں سے ریاست مدینہ کو حیا آتی ہے مولانا فضل الرحمن صاحب,1,1,1,1,1,1
ur_a69de13f22bf0527e93df6834f547ab9,بلاسفیمی کا الزام ہمیشہ سے ذاتی دشمنیاں نکالنے کے کام آیا تاہم اب اس میں فرقہ واریت کا عنصر بھی شامل ہو گیا اور مخالف فرقہ بتنگڑ بنا دیتا ہے,0,0,0,0,0,0
ur_dfc8e884eca64ea9abe6149b1e9672dc,اوریا مقبول جان کے نام کی وجہ سے دیسی لبرلز کی چیخیں مریخ پہ بھی سنائی دے رھی ھیں😜. #NASA,1,0,1,1,1,0
ur_a72ed4b78daaf7518311d63d8e8193d8,مشرف کیخلاف آرٹیکل چھ کے تحت کارروائی،وزارت داخلہ نے خط وزارت قانون کو بھجوا دیا: شفقنا اردو (بین الاقوامی @USER @USER,0,0,0,0,0,0
ur_fe4aa56dd9cebea6e65d8424023910cb,ڈھال بھی پشتون تلوار بھی پشتون جانباز بھی پشتون مطلب پورا ہو جاۓ تو غدار بھی پشتون👉,1,1,1,1,1,1
ur_e8ae6c52a3edafc5a96b13504f2048aa,میری نظر میں اچکزئی غدار ہے اپنے گھر والوں پہ بھوکنے والا نمک حرام کتا.,1,1,0,1,0,1
ur_7444336a6f12aba99129c884cef6c6f2,عوام آئندہ الیکشن میں توشہ خانہ فروشوں کو ووٹ نہیں دیں گے ۔ @USER,1,1,1,1,1,1
ur_f05ddc016d74b56f1ed4e50062c69603,نواز شریف خاندان کی پاکستان میں شوگر ملز میں 300 بھارتی ایجنٹ شناخت چینج کر کے کام کر رہے @USER  #غدار_اور_نمک_حرام_نوازشریف,0,1,0,1,0,1
ur_697af37139c9fb4ccb8f3956a15c44ab,مجید نظامی پاکستان میں دو قومی نظریہ کے سب سے بڑے پاسبان تھے جنہیں 27رمضان کی شب اپنے خالق حقیقی سے ملنے کی سعادت نصیب ہو گئی ۔,0,0,0,0,0,0
ur_8aea661f68c942eb45ea764c51c7fe45,کوئٹہ:محمودخان اچکزئی پشتونوں کےلیڈرنہیں ہیں،جہانگیر ترین,0,0,0,0,0,0
ur_1a83e30293c3e3c3d2261c196061561e,ہم جنس پرستیی کیی اسلام میں گنجایش نہی اور جو اسکی وکالت کرتے ہین کیاوہ اللہ سے نہی ڈرتے اگرگنجایش ہوتیی قوم لوط عزاب میں مبتلانہ @USER,1,1,1,1,1,1
ur_c494f023c9287a63195f916564b86ba5,#ReleaseAliWazirMohsinDawar پشتونوں کے دلوں پر راج کرنے والے آرہے ھے,1,1,0,1,0,0
ur_e3453e67e0bc5893fe28bb5fbfb07fbc,یقین رکھیں کہ فوج مخالف بیانات دینے والے تمام لوگوں کا علاج ہوگا،وزیراعظم,0,0,0,0,0,0
ur_bc370ed298576d115fcdd779a5aae34d,چودھری نثار اپنے سیاسی و روحانی رہنما ضیاءالحق کے مشن (فرقہ واریت کی ترویج) پر آج تک عمل پیرا ہیں۔ #ChNisarRuinedNAP,1,1,1,1,1,1
ur_01fd38518ce650d8070bf96cb9bb96f5,توشہ خانہ سے مہنگی شراب بھی غائب ہوی تھی کدھر گئی تحقیقات شروع,0,0,0,0,0,0
ur_fead443e9431bd14bba184c0af6a3a44,@USER تین ججز نے پاکستان کو داؤ پر لگا @USER ان کے خلاف آرٹیکل چھ لگنا چاہیے.,1,1,1,1,1,1
ur_83ab6ed7129dd2a19345dcee9928e659,"لبرلز کی چھترول ""مائکروسافٹ"" بھائی سے اچھی کوئی نہیں @USER #فیکٹ. @USER",1,1,1,1,1,1
ur_5099ba1b6fd4c319fa6dce36eda84c49,اب سیاستدانوں و افسران کی غیر قانونی جائیدادوں کا سراغ لگایاجاۓ گا معہ ٹاؤٹ حضرات وپٹواری صاحبان,1,1,1,1,1,1
ur_17fa5d7e524da5f0adb4d51ea60b6aaa,"#اگر_دھرنا_نہ_ہوتا مولانا ڈیزل ""منی بدنام ہوئی "" آئٹم سانگ کرتا #DarnahDardDeGya",1,1,1,1,1,1
ur_26fb10db07948ee4ad36162c34a3e99a,لا الہ الااللہ کے نام پر بننے والے ملک میں ہم جنس پرستی کا قانون منظور ہونا شرم ناک ترین عمل ہے۔ میں اسکی مزمت کرتا ہوں!! #بیہودہ_بل_واپس_لو,1,1,1,1,1,1
ur_0b58c3b136f45e9b2f13daefc28821bf,ریاست مدینہ کی بات کرنے والے خود---؟ #کرپٹ_نظام_لٹیروں_کا_محافظ,0,0,0,0,0,0
ur_0c480af81236e68a1c7c7acadc4bbf80,غداروں نے کالا باغ ڈیم بننے نہیں دیا اب پورا ملک ڈیم بن چکا ہے🤐🤐😡😡,1,1,1,1,1,1
ur_909ce190696e84ece299f5fdf8a130f5,این آر او نااہل کرپٹ اور سلیکٹڈ وزیراعظم خود مانگ رہا ھے شاہد خاقان عباسی,0,1,1,0,1,1
ur_b66eb5655069aa140add8c07a38166c3,آزاد میڈیا کی ذمے داری ہےکہ اطلاعات کےفوائد بھی عوام تک پہنچائے ،پی بی اے,0,0,0,0,0,0
ur_c4197b273277a4552dfb4334d2738c66,#IamAsfandYar  اک  ماں نے  بیٹا  پیدا  کر کے  جوان کیا  اور  اس  ملک  پہ  قربان کر دیا  اس ماں  کا حوصلہ   دیکھو اور  فوج مخالف بھونکو,0,0,0,0,0,0
ur_09f8edae5ca78de4203efa1867beba9c,لانگ مارچ سےمتعلق تفصیلات12جنوری کوبتاؤں گا،ڈاکٹرطاہرالقادری,0,0,0,0,0,0
ur_f7bd6338335eee3aacd38394bfbed1db,اگر آپ لوگوں کو سیکولرزم سے اتنا پیار ہے تو اسرائیل کو تسلیم کر لو,1,1,1,1,1,1
ur_24cf51dde6f580c519d4b35c49218207,@USER تہتر کے آئین کے آرٹیکل چھ کے تحت آپ کو یوم پیدائش مبارک۔,0,0,0,0,0,0
ur_b7fd5249235c92d54b672a2e0abbef9f,ذہنی غلام یوتھیوں کیا مرنا نہیں ہے تمہیں؟؟؟ عمران کی نہیں ایمان کی فکر کرو #گستاخوں_کایارعمران_خان,1,1,1,1,1,1
ur_1a0d032adfa7dd032db48509fa093043,#خان_صاحب خدا کے واسطے چوہدری نثار جیسے #نیچ شخص پر اپنا وقت ضائع نا @USER #ڈرامہ_بازی اور #ادکاری میں #شوبازشریف کے بیٹے @USER,1,1,1,1,1,1
ur_5ceeebed285416bb30cb7fc4b2d9ab4c,ریٹویٹ کریں اور آواز بلند کریں۔ ہم ٹرانس جینڈر ایکٹ کو مسترد کرتے ہیں۔ #بیہودہ_بل_واپس_لو,1,1,1,1,1,1
ur_d4ed4fa9a078ddadf666e5023d9b0380,اب مذہب کارڈ چلانے والے کا کیا بنے گا,1,0,0,0,1,0
ur_bf5884977b31255f49dfb5f1174c566b,افغانیوں بنگالیوں کو شناختی کارڈ دے رہا ہے مگر اپنی بیٹی ٹیریان کو نہیں دے گا، بیغیرت,1,1,1,1,1,1
ur_4e58c92127d8c37cb411439d7df02a94,ریاست مدینہ میں ایسے واقعات ہونگے کبھی سوچا نہ تھا. #MotowayIncident,0,0,0,0,0,0
ur_458caa260558a978d178cb40d434d179,@USER @USER عمران خان صاحب دھرنوں کی سیاست چھوڑ کر Have Some Fun کی سیاست پر توجہ دیں۔۔پرویز رشید کا مشورہ,1,1,1,1,1,1
ur_51fb9b02bef78d1d08a48eef8b404661,پنجاب حکومت نے کالا باغ ڈیم کی تعمیر کیلئے عمران خان سے تعاون کی اپیل کر دی,0,0,0,0,0,0
ur_b21429191cd3dc640d31e6118cfa9cb9,اچھا بھلا پارلیمانی نظام تھا الیکٹ ہو کر وزیر اعظم آیا کرتے تھے یہ اس بار سلیکٹڈ چغد اعظم کہاں سےآ گیا,1,1,1,1,1,1
